Post Title,Time Posted,Post Link,Image URL,Description,Classification,Quotes 1,Quotes 2,Quotes 3,Quotes 4,Quotes 5,Quotes 6,Quotes 7,Quotes 8,Quotes 9,Quotes 10,Quotes 11,Quotes 12,Quotes 13
VERA FILES FACT CHECK: Old photos FALSELY passed off as Paeng’s effect on farmers,2022-11-04T05:32:03+00:00,https://verafiles.org/articles/vera-files-fact-check-old-photos-falsely-passed-off-as-paengs-effect-on-farmers,https://verafiles.org/wp-content/uploads/2022/11/110222-FALSE-Paeng-Farmers_SHORTIE_TAG-DRAFT.jpg,"Various Facebook (FB) pages are sharing an album of images supposedly showing the ramifications of Typhoon Paeng (international name: Nalgae) on Filipino farmers. The album erroneously used old photos and passed them off as new.  Uploaded on Oct. 29, the posts featured eight images of devastated crops, crying farmers and dead livestock. Its caption read:  […]",FALSE,“Ang pinaka mapait at masakit sa mata. Ang ginawa ni bagyong paeng sa ating mga magigiting na magsasaka. PRAY FOR FARMERS! Ipanalangin natin ang mga apektado especially ang mga nawalan ng mahal sa buhay.”(The most bitter and painful to the eye. What typhoon paeng did to our brave farmers. PRAY FOR FARMERS! Let’s pray for those affected especially those who lost loved ones.),,,,,,,,,,,,
"VERA FILES FACT CHECK: Video claiming Robredo scammed students, disowned by Harvard NOT TRUE",2022-10-27T03:52:58+00:00,https://verafiles.org/articles/vera-files-fact-check-video-claiming-robredo-scammed-students-disowned-by-harvard-not-true,https://verafiles.org/wp-content/uploads/2022/10/102522-false-leni-scams-harvard-_shortie.jpg,A YouTube video falsely reported as news a satirical piece about Leni Robredo supposedly scamming Harvard University students.,FALSE,“HARVARD DISSAPOINTED (sic) KAY LENI! INISCAM ANG MGA STUDENT SA KANYANG FREE LECTURE (Harvard is disappointed with Leni! Scammed students with her free lecture)!”,“HARVARD ITINAKWIL SI LENI (Harvard disowned Leni)!”“LENI NILOKO ANG MGA STUDYANTE SA HARVARD (Leni deceived Harvard students)!”; and“HARVARD STUDENTS GALIT AT NA SCAM NI LENI (Harvard students mad for being scammed by Leni)!”,,,,,,,,,,,
FACT CHECK: Post about Raoul Manuel’s arrest and Sandro Marcos’ outburst FALSE,2022-10-24T01:54:10+00:00,https://verafiles.org/articles/vera-files-fact-check-post-about-raoul-manuels-arrest-and-sandro-marcos-outburst-false,https://verafiles.org/wp-content/uploads/2022/10/101922-FALSE-Manuel-ipapakulong_SHORTIE-FIL-REV1.jpg,"A Facebook (FB) video carried a title saying Ilocos Norte 1st District Rep. Ferdinand Alexander “Sandro” Marcos had burst into anger, and that Kabataan Party-list Rep. Raoul Manuel will be sent to jail. This is a clickbait as the content doesn’t support the claim.",FALSE,“Raoul di naka porma sa galing ni Sandro | FPRRD at Amerika humanga kay Sandro (Raoul [Manuel] unable to counter Sandro [Marcos]’s brilliance | [Former president Rodrigo Roa Duterte] and America impressed by Sandro)”,,,,,,,,,,,,
VERA FILES FACT CHECK: Video FALSELY claims Marcos-Duterte took action against UP Diliman for disobeying face-to-face classes order,2022-10-23T09:26:09+00:00,https://verafiles.org/articles/vera-files-fact-check-video-falsely-claims-marcos-duterte-took-action-against-up-diliman-for-disobeying-face-to-face-classes-order,https://verafiles.org/wp-content/uploads/2022/10/101822-FALSE-Another-Marcos-Duterte-UP_SHORTIE_ENG-REVISED.jpg,No action was taken by President Ferdinand Marcos Jr. and Vice President and Department of Education Secretary Sara Duterte-Carpio against the University of the Philippines (UP) Diliman for allegedly disobeying orders on conducting full face-to-face classes.,FALSE,"“HALA! PRES MARCOS VP SARA TINAP0S (sic) MGA BUG0K (sic) SA UP! ‘AYAW SUMUNOD, ISARADO NA LANG!’ (Oh, no! PRES MARCOS VP SARA PUT AN END TO BAD EGGS IN UP! ‘DOES NOT WANT TO FOLLOW, JUST SHUT IT DOWN!’)” ",,,,,,,,,,,,
VERA FILES FACT CHECK: Graphic claiming Marcos supporters rescued a drunk ‘Kakampink’ NOT TRUE,2022-10-18T10:14:30+00:00,https://verafiles.org/articles/vera-files-fact-check-graphic-claiming-marcos-supporters-rescued-a-drunk-kakampink-not-true,https://verafiles.org/wp-content/uploads/2022/10/101722-FALSE-Drunk-Leni-Supporter_SHORTIE_ENG-REVISED.jpg,A graphic claims that supporters of President Ferdinand Marcos Jr. rescued a drunk and unconscious supporter of former vice president Leni Robredo. This is false. ,FALSE,"“KAKAMPINK, NAG-LASING NG LIMANG BUWAN DAHIL SA PAGKATALO NI LENI ROBREDO. Iniligtas ng ilang BBM supporters ang isang Kakampink na namataan na walang tigil ang kakainom dahil sa pagkatalo ng kaniyang kandidato. Aniya, ‘Titindig raw siya hanggang sa kamatayan para kay Leni’ tama ang kaniyang pinaglalaban nguni’t sinayang daw ng Pilipinas  (KAKAMPINK, DRANK ALCOHOL FOR FIVE MONTHS BECAUSE OF LENI ROBREDO’S DEFEAT. Some BBM supporters rescued a Kakampink who was seen drinking alcohol non-stop because of his candidate’s defeat. He said, ‘He will stand up for Leni until his death’ what she is fighting for is right but the Philippines wasted it).”",,,,,,,,,,,,
VERA FILES FACT CHECK: The ‘Marcos gold’ was not discussed in Marcos-Biden meeting,2022-10-10T09:44:18+00:00,https://verafiles.org/articles/vera-files-fact-check-the-marcos-gold-was-not-discussed-in-marcos-biden-meeting,https://verafiles.org/wp-content/uploads/2022/10/100322-FALSE-Biden-only-met-Marcos_SHORTIE-ENG-REV1-1.jpg,The so-called Marcos wealth was not part of the agenda when Biden and Marcos Jr. met up in New York last month.,FALSE,"“MARCOS WEALTH ANG KATOTOHANAN! utang ng AMERICA sa ginto ni MARCOS MABABAYARAN NA? (Marcos wealth: the truth! America’s debt on Marcos gold to be paid?),  was posted on Sept. 23 by YouTube channel Foodie Neth (created on March 24, 2020) and reposted by FB page ADF 2.0 (created on November 20, 2020). ",,,,,,,,,,,,
VERA FILES FACT CHECK: Government housing program NOT funded by ‘Marcos wealth’,2022-10-07T09:07:56+00:00,https://verafiles.org/articles/vera-files-fact-check-government-housing-program-not-funded-by-marcos-wealth,https://verafiles.org/wp-content/uploads/2022/10/100522-Marcos-Wealth-Pabahay_SHORTIE_TAG-FINAL-1.jpg,"A vlogger claimed that the “Marcos wealth” will be used to fund the new administration’s  Pambansang Pabahay Para sa Pilipino program. This is false. Posted on Oct. 2, the incorrect four-minute Facebook (FB) video carried the caption:  “Goodnews! Marcos Wealth ipopondo na para sa sambayanang Pilipino! 6M units pabahay ni PBBM nag-umpisa na (Marcos Wealth […]",FALSE,“Goodnews! Marcos Wealth ipopondo na para sa sambayanang Pilipino! 6M units pabahay ni PBBM nag-umpisa na (Marcos Wealth will be used for the Filipino people! 6M housing units program of PBBM has started)!”,"“Maraming nagtatanong kung kakayanin. Kasi po kung tax po ang aasahan diyan, wala po, hindi kakayanin ‘yan. Imagine ha, sa loob ng 40 years, 40 years, naging pangulo pa yung mga Aquino niyan, umabot lang po ng two million na housing units po ang nagawa ng gobyerno. Two million sa 40 years. ‘Di ba napakaliit lang? Kung ikumpara po kay pangulong BBM, six million units sa loob lang po ng six years. Sa tingin niyo po ba kakayanin ito ng tax lang?”(A  lot of people are asking if this is possible. Because if it will rely on tax, no, it will not be possible. Imagine, within 40 years, 40 years, even the Aquinos became presidents, the government was only able to build two million housing units. Two million in 40 years. Isn’t it too small? Compared to President BBM, six million within the next six years. Do you think the tax will be enough?)",,,,,,,,,,,
"VERA FILES FACT CHECK: Teddy Casiño, Renato Reyes NOT arrested by police",2022-10-06T11:46:10+00:00,https://verafiles.org/articles/vera-files-fact-check-teddy-casino-renato-reyes-not-arrested-by-police,https://verafiles.org/wp-content/uploads/2022/10/100622-FALSE-Casino-Reyes-arrested_TAG_REV.jpg,A video on YouTube claims that former Bayan Muna Rep. Teddy Casiño and BAYAN sec-gen Nato Reyes have been apprehended by the PNP. Not true.,FALSE,"“KAKAPASOK LANG! PRES BONGBONG UMAKSYON AGAD! TEDDY CASINO ARESTADO! RENATO REYES DINAMPOT! PNP AYOS(Just in! Bongbong Marcos took action! Teddy Casiño arrested! Renato Reyes picked up! Nice, PNP)!”",,,,,,,,,,,,
VERA FILES FACT CHECK: Robredo DID NOT say ‘sunshine after rain is climate change’,2022-10-05T10:03:49+00:00,https://verafiles.org/articles/vera-files-fact-check-robredo-did-not-say-sunshine-after-rain-is-climate-change,https://verafiles.org/wp-content/uploads/2022/10/100422-FALSE-Leni-Climate-Change_SHORTIE_TAG-REVISED.jpg,A TikTok video wrongly claims former vice president Leni Robredo made a simplistic definition of climate change.,FALSE,"“Pag ang ulan tumila tapos biglang umaraw climate change na iyun. Iyun na ang climate change. Kaya huwag natin gawing biro kung di naman tayo seryoso.”(When the rain stops pouring then the sun suddenly shines, that’s climate change. That is climate change. So let’s not make fun of it when we are not serious.)",,,,,,,,,,,,
VERAfied: Press Secretary falsely claims Biden ‘spoke only’ with Marcos Jr. among world leaders on the sidelines of UNGA￼,2022-09-24T01:12:43+00:00,https://verafiles.org/articles/vera-files-fact-check-press-secretary-falsely-claims-biden-spoke-only-with-marcos-jr-among-world-leaders-on-the-sidelines-of-unga,https://verafiles.org/wp-content/uploads/2022/09/20220923-pbbm-biden-1.jpeg,Press Secretary Trixie Cruz-Angeles inaccurately claimed that United States President Joe Biden met only with President Ferdinand “Bongbong” Marcos Jr. on the sidelines of the 77th United Nations General Assembly (UNGA) in New York City. ,FALSE,“I understand a lot of requests have been made to the U.S. president. That is significant that he spoke only with President Marcos on the sidelines of the U.N. General Assembly.”,“Tanging ang request na makipagpulong ni Pangulong Ferdinand Romualdez Marcos Jr. kay U.S. President Joe Biden ang napaunlakan sa sidelines ng United Nations General Assembly. (Only the request of President Ferdinand Romualdez Marcos Jr. for a meeting with U.S. President Joe Biden was accepted on the sidelines of the United Nations General Assembly.”,"“Ang ibang meeting ni Pangulong Biden ay mga dati nang napagkasunduan pero na-postpone at itinuloy na lamang sa pagkakataon na ito. (The other meetings of President Biden had long been agreed upon but were postponed, and pushed through only this time).”",,,,,,,,,,
VERA FILES FACT CHECK: Marcos Jr. falsely claims his family ‘had no chance’ to respond to P203–B tax case,2022-09-21T03:28:44+00:00,https://verafiles.org/articles/vera-files-fact-check-marcos-jr-falsely-claims-his-family-had-no-chance-to-respond-to-p203-b-tax-case,https://verafiles.org/wp-content/uploads/2022/09/thumbnail_bbm.jpg,"In his recent interview with actress and television host Toni Gonzaga, President Ferdinand “Bongbong” Marcos Jr. claimed that his family was “never allowed to argue” on the P203-billion real estate tax case because they were in exile in Hawaii when the case was in court. This is false.",FALSE,"“Well, we are actually encouraging that this finally be resolved because I don’t want to make a legal opinion for which I am not qualified. But rather to say that we were never allowed to argue because when this case came out we were all in the United States. So when it was the time for us to answer, we had no chance to answer because we were nakakulong (detained) in Hickam Air Force Base.” Source: Toni Gonzaga Studio YouTube channel, An Exclusive Interview with President Ferdinand Bongbong Marcos Jr. | Toni Talks, Sept. 13, 2022, watch from 37:54 to 38:57","“The foregoing notwithstanding, the record shows that notices of warrants of distraint and levy of sale were furnished the counsel of petitioner on April 7, 1993, and June 10, 1993, and the petitioner himself on April 12, 1993 at his office at the Batasang Pambansa. We cannot, therefore, countenance [the] petitioner’s insistence that he was denied due process.”Source: Supreme Court E-Library, G.R. No. 120880, June 5, 1997",,,,,,,,,,,
VERA FILES FACT CHECK: TikTok video FALSELY claims Marcos-Duterte tandem closed down UP Diliman,2022-09-18T00:12:50+00:00,https://verafiles.org/articles/vera-files-fact-check-tiktok-video-falsely-claims-marcos-duterte-tandem-closed-down-up-diliman,https://verafiles.org/wp-content/uploads/2022/09/091322-FALSE-UP-Sarado-na-TikTok_SHORTIE_TAG.jpg,President Bongbong Marcos and Vice President Sara Duterte did not shut down UP Diliman for being “anti-government” as alleged in a TikTok video.,FALSE,“Good Job Marcos/Duterte #uniteam #pbbm #VPSARA #bongbongmarcos2022 #socvillegas #CPPNPA #GOODJOB #pandaytv02 #goodvibes #PRRD #DDS #salamat #UPDILIMAN #CLOSED #teamwork #kakampink.”,"“Kung hindi niyo kinalaban ang gobyerno nang ilang taon after Marcos, ngayon, sana hindi kayo napasara ‘di ba? Sana nga magtuloy-tuloy na ‘yan at nang matahimik na kayo sa kalsada. Andami niyong alam kasi. Pinapag-aral kayo ng gobyerno. Pera ng taong bayan ‘yan, tapos kinakalaban niyo ‘yung nagpaaral sa inyo?” (If you did not fight the government for many years after Marcos, then maybe you won’t be closed down today right? I hope this continues so that you will be quiet on the street. You guys are know-it-alls. The government is funding your studies. That’s the people’s money, then you fight against those who support your education?)",,,,,,,,,,,
VERA FILES FACT CHECK: Liberal Party has NOT announced its 2028 frontrunner,2022-09-15T11:13:34+00:00,https://verafiles.org/articles/vera-files-fact-check-liberal-party-has-not-announced-its-2028-frontrunner,https://verafiles.org/wp-content/uploads/2022/09/091322-FALSE-LP-pambato_TAG.jpg,Two videos falsely claim that the Liberal Party has revealed its presidential candidate for the 2028 elections.,FALSE,"“Pambato Ng Liberal Sa 2028 Pinangalanan Na Ni Buguilat (sic) /leni Robredo Ekis Napantapat Daw Kay Vp Sara (Baguilat has named the 2028 slate of the Liberal Party; Leni Robredo, not a contender against VP Sara).”",,,,,,,,,,,,
VERA FILES FACT CHECK:  Fil-Am philanthropist not behind Leni Robredo's Harvard fellowship,2022-09-08T10:42:51+00:00,https://verafiles.org/articles/vera-files-fact-check-fil-am-philanthropist-not-behind-leni-robredos-harvard-fellowship,https://verafiles.org/wp-content/uploads/2022/09/090522-FALSE-Leni-Harvard-Invite_SHORTIE_TAG-FINAL.jpg,Leni Robredo’s appointment as a Hauser Leader at Harvard Kennedy School is not a result of her connection with businesswoman Loida Nicolas Lewis.,FALSE,"“Ay, na-post! Thank you, Manay Loida Nicolas Lewis for the invite for #LenLen in Harvard! See the connection?” ‘It doesn’t have to be true. It just need (sic) to look like it.’ #AlamNaThis #KayaPala #Budol #Scam #PangUuto #Panlilinlang #Panloloko #Pambubudol.” (Oops, Posted! Thank you, Manay Loida Nicolas Lewis for the invite for #Lenlen in Harvard! See the connection? ‘It doesn’t have to be true. It just need (sic) to look like it.’ #NowWeKnow #That’sWhy #Swindle #Scam #Misleading #Deceiving #Fraud.)",,,,,,,,,,,,
#VERAfied: Mary Jane Veloso’s father falsely claims that previous presidents ‘did nothing’ to help her,2022-09-08T05:03:33+00:00,https://verafiles.org/articles/vera-files-fact-check-mary-jane-velosos-father-falsely-claims-that-previous-presidents-did-nothing-to-help-her,https://verafiles.org/wp-content/uploads/2022/09/Cesar-Veloso.jpg,"In appealing to President Ferdinand Marcos Jr. to seek clemency for Mary Jane Veloso, an overseas worker from Nueva Ecija languishing in death row in Indonesia for smuggling heroin into that country, her father, Cesar, said that the two previous presidents were unable to help with the case. This is false.",FALSE,"“Talagang pinaglalaban po namin ‘yan. Sana huwag naman niya po pababayaan dahil pangatlong presidente na po siya;  ang dalawa walang nagawa. Ang pag-asa na lang namin, siya.”(We are really fighting for that. We hope he doesn’t abandon the case because he is the third president; the previous two were unable to do anything. He’s our only hope now.) Source: ABS-CBN News, Mary Jane Veloso’s father recounts family’s struggle due to her imprisonment, Sept. 4, 2022","“Pero hindi po namin nabalitaan na umapela po siya.”(But we didn’t know that he sent an appeal.) Source: ABS-CBN News, SRO | Teleradyo (5 September 2022), Sept. 5, 2022, watch from 59:51 to 59:56",,,,,,,,,,,
"VERA FILES FACT CHECK: Robredo and DSWD Sec. Tulfo’s meeting was arranged, NOT unplanned",2022-08-31T09:17:13+00:00,https://verafiles.org/articles/vera-files-fact-check-robredo-and-dswd-sec-tulfos-meeting-was-arranged-not-unplanned,https://verafiles.org/wp-content/uploads/2022/08/083022-FALSE-Leni-DSWD-visit_SHORTIE-FIL.png,A vlogger falsely claimed that former vice president Leni Robredo visited Social Welfare Secretary Erwin Tulfo without an appointment.,FALSE,"May ilan na nagkakalat ng fake news tungkol sa pagbisita namin nina Angat Buhay Chairperson Leni Robredo sa DSWD kamakailan lang. Linawin lang po natin: pic.twitter.com/5bZgWa7Z8c
— raffy magno (@raffymagno) August 30, 2022",,,,,,,,,,,,
FACT CHECK: Marcoleta repeats false claims about ABS-CBN,2022-08-25T03:44:43+00:00,https://verafiles.org/articles/vera-files-fact-check-marcoleta-repeats-false-claims-about-abs-cbn,https://verafiles.org/wp-content/uploads/2022/08/Marcoleta-repeat-claims.jpg,"In a privilege speech at the House of Representatives on Aug. 15, SAGIP Party-list Rep. Rodante Marcoleta repeated three inaccurate claims about broadcasting company ABS-CBN.",FALSE,"“It is public knowledge, Mr. Speaker, that two years ago, on the application for renewal of ABS-CBN’s franchise, this Congress — or the 17th Congress to be more particular — denied the application for renewal because the 17th Congress was able to establish several violations that justified the denial of the franchise. What are these, Mr. Speaker? I can recall a long list of violations…. ABS-CBN also operated and sold illegally (sic) millions of TV Plus black boxes without the approval of the National Telecommunications Commission. ABS-CBN also made telecasts on pay-per-view even without the authority of the conditional access system by the NTC.” Source: House of Representatives official YouTube channel, 19th Congress 1st Regular Session #08, Aug. 15, 2022","“Mr. Speaker, there were flagrant violations of not only the rules and laws but also the Constitution. I think even the Constitution was desecrated by ABS-CBN by violating the exclusive Filipino ownership and management of mass media by the issuance of what we call the Philippine Depositary receipts… I can probably blame the concerned agencies of [the] government who did not act on these violations. For example the BIR promised at that time that they will look into those allegations of non-payment of taxes by employing a dubious subsidiary called Big Dipper to operate like a tax shield in order to evade the payment of lawful taxes—billions of taxes due to the government, Mr. Speaker.” Source: House of Representatives official YouTube channel, 19th Congress 1st Regular Session #08, Aug. 15, 2022",,,,,,,,,,,
