RATING,CONCAT QUOTES
458,FAKE,"DAHIL SA PATULOY NA PAG-ASENSO NATIN, MAGKAKAROON TAYO NG RAFFLE DRAW (Because of our [PCSO] growth, we will have a raffle draw).         "
459,FAKE,NEWSBREAK: COMMISIONER LAPEÑA MASISIBAK NA RIN TULAD NI FAELDON DAHIL NALUSUTAN NG DR0GA (Newsbreak: Commissioner Lapeña to be sacked like Faeldon because drugs slipped under his watch)!         
460,FAKE,"especially… teachers, professors, writers, journalists, and worse, lawyers         "
461,FAKE,"PATAY SI RONALD ‘BATO’ DELA ROSA MATAPOS SIYANG PAGBABARILIN SA HARAP NG BUREAU OF CORRECTIONS. (Ronald ‘Bato’ Dela Rosa dead after getting shot in front of Bureau of Corrections),         "
462,FAKE,Karamihan sa nakaexperience ng teen pregnancy ay kabataan (Most of those who experience teen pregnancies are the youth).         
463,FAKE,I never said this nor created this meme.         
464,FAKE,"We are the first sovereign state who did scientific research and completely mapped the Benham Rise, therefore in behalf of the People’s Republic of China, I, Wang Yi, foreign minister, claim the entire eastern Philippine Sea and declare the Benham Rise as Chinese territory.         "
465,FAKE,"Ikinalulugod kong ipaalam sa iyo na nag-donate kami ng 500 refrigerator na hindi namin naibenta dahil sa mga gasgas at maliit na pinsala.,. kaya ang sinumang magsusulat ng ‘Tapos na’ bago ang Pebrero 28 ay ipapadala nang random (We’re happy to inform you that we donated 500 refrigerators we weren’t able to sell because of scratches and minor damages… anyone who types ‘Done’ before 28 will randomly receive [a refrigerator]).         "
466,FAKE,SPECIAL REPORT: Manny Pacquiao’s Latest Investment Has Experts in Awe And Big Banks Terrified.         
467,FAKE,"DOOR TO DOOR PAYOUT PARA SA 10K MONTHLY ALLOWANCE SA NANAY AT HOUSEWIFE, SINIMULAN NA NGAYONG ARAW! NARITO ANG DETALYE (Door to door payout for P10K monthly allowance for mothers and housewives starts today! Here are the details).         "
468,FAKE,"Good News!! 8k to 10K ayuda mula kay PBBM | LAHAT NG NAG MESSAGE SA AMIN, MAG PALISTA KAYO DITO SA LINK PARA MAIPADALA NA SA INYO (Good news! P8,000 to P10,000 financial aid from [President Marcos] | Click this link and be part of the list to be given financial aid).         "
469,FAKE,"DAHIL SA PAG LAGO NG AMING AHENSYA MAMIMIGAY KAMI NG HOUSE & LOT PARA MAKASALI SUNDIN LANG ANG MGA DAPAT GAWIN (Because of our agency’s growth, we will be giving away house & lot, to join, just follow the instructions)!         "
470,FAKE,"BREAKlNG NEWS: PAALAM (Goodbye) ‘BAMBOO MANALAC’, SaIamat sa lnspirasyong Binigay Mo (Thank you for the inspiration you’ve given)…1976-2020 (MASELANG PANOORIN) (Sensitive to watch).         "
471,FAKE,"HOT ISSUE: BAM AQUINO INANGKIN ANG LRTSA KANYA DAW HINDI KAY PRRD (Bam Aquino grabs credit for the LRT [he] claims it’s his, not [President Rodrigo Roa Duterte’s])!         "
472,FAKE,"‘DUTERTE, PLEASE SAVE AMERICA’ 100,000 americans gathered to force-elect President Rodrigo Duterte in US. open to invited readers only. DUTERTE FOR US PRESIDENT! MAKE AMERICA GREAT AGAIN. SILENCE IS CONSENT. CAN YOU HEAR US NOW?      "
473,FAKE,"If a strong man can died (sic) of the disease what more us? Stay home, stay safe.         "
474,FAKE,Luxury isn’t for the lazy. One reason why money exist is to seperate dreamers who execute their dreams from people who sleep and dreams [sic]. did not say any of these things.        
475,FAKE,"Pres. Duterte is the kind of leader who knows the way, goes the way and shows the way. Filipinos are very fortunate to have him. Seriously, he looked so overworked. He may not be perfect but he truly loves his country. Philippines doesn’t have the worst government. It actually has the worst citizens.         "
476,FAKE,"It’s not only insensitive and callous, but also, dangerous, since it downplays the urgency and necessity of immediate relief and food assistance to those whose jobs and livelihood are now heavily affected. katulad nga ng sinabi ni VP Leni na kung uubo kayo ay pahigop, ang payo ko naman ay kapag hahatsing ka dapat nakadilat para makita kung may tatamaan (Just as VP Leni said that you should suck in your cough, my advice is that if you sneeze, keep your eyes open to see if you are sneezing on somebody). On Spox Panelo’s denial of hunger crisis in PH,       "
477,FAKE,"The CNN Philippines brand equates to accurate, fair and balanced reporting. We vigorously pursue these journalistic traits in our content. Again, we are not connected in any way to Neocardia,         "
478,FAKE,"Research on thousands of people who have successfully regained their shape, lσst mαny k.g in a short time and improved their health effects after eating MEIZOU Chia seeds. The product has been approved by the FྂDA (sic) as safe and good for health.         "
479,FAKE,National Commission of Senior Citizen (NCSC) R.A. 11350. All Senior Citizen pensioner or nonpensioner will receive 1k per month or 3k every 3months (sic) under the NCSC and Office of the Senior Citizens Affair no longer under DSWD but under NCSC. Register online ncsc.gov.ph The 1k monthly pension will take effect on March 2023.         
480,FAKE,"Masakit man sa kalooban ko ang magpaalam, nanghihinayang lang ako, kasi nabawasan na naman ng isang productibong senador ang bansa (While it’s hard for me to say goodbye, I also regret it because the country just lost another productive senator).         "
481,FAKE,"Libreng Pabahay 2023 TANDAAN: LIBRE AT WALANG BABAYARAN KAHIT PISO (Free Housing 2023 REMEMBER: FREE AND WITHOUT ANY PAYMENT NOT A SINGLE PESO). Ang DSWD ay walang anomang programa na nagbibigay ng libreng pabahay para sa mga mahihirap. Ang Department of Human Settlements and Urban Development ang ahensya na may mandatong magpatupad ng mga pabahay program ng pamahalaan (The DSWD does not have any program that provides free housing for the poor. The Department of Human Settlements and Urban Development is the agency mandated to implement the administration’s housing programs), a part of DSWD’s statement read.        "
482,FAKE,DOH was surprised to discover the main cause of osteoarthritis! Doctors have successfully researched a new method to help patients recover from their illnesses without taking medication. Effective after only 14 days of treatment!         
483,FAKE,YES TO MANDATORY ROTC! | Rep. Raoul Manuel. Ang Martial Law at mga biktima ay hindi tsismis (Martial Law and its victims are not gossip)!        
484,FAKE,"Eat whatever you want for Easter, the sacrifice is not in the stomach, but in the heart. They refrain from eating meat, but don’t talk to their siblings or relatives, don’t visit their parents or bother them to attend to them. Don’t share food with the needy, forbid children to see their father, forbid grandparents to see their grandchildren, criticize other people’s lives, beat their wife, etc., A good barbeque or beef stew won’t make you a bad person, just like a fish fillet won’t turn you a saint. Better seek to have a deeper relationship with God through better treatment of others let’s be less arrogant and more humble at heart.         "
485,FAKE,"Bilang Co-Chairman ng ICAD, agad kong ipag-babawal sa lahat ng kapulisan ang pagdadala ng baril o anuman uri ng sandata during Raid and Police Operation ng sagayon masiguro ko walang mamamatay na suspek. Bagamat hindi maiiwasan na may malagas sa ating mga kapulisan. Tututulong po ang gobyerno sa pagpapalibing sa kanila (As co-chair of ICAD, I will immediately ban all police from carrying guns or any other type of weapon during raid and police operations to ensure no suspect will die. While we cannot prevent the death of our police officers, the government will provide them with burial assistance).         "
486,FAKE,Mercury Drug Independence Day Medical Subsidy.         
487,FAKE,"Eh, ano ngayon kung bilhin namin ang ABS-CBN. May pera naman kami. Nag susumikap kami sa trabaho. Yung iba jan [sic], 18 hours daw, pero wala ka makita kahit isang eyebag. Ano siya Robot (So what if we buy ABS-CBN? We have the money. We work hard at our jobs. Some people, they say they work 18 hours, but we don’t even see an eye bag. Are they a Robot)?         "
488,FAKE,LUMABAS SA IMBESTIGASYON NA WALANG KASALANAN ANG TULFO BROTHERS | PANOORIN (Investigation reveals Tulfo brothers innocent | Watch)         
489,FAKE,"Surveys consistently show that the President is the best communicator in our country. For me, he is like Jesus Christ, Allah and Buddha rolled into one! Is this true, (Harry)? Sana hindi, dahil kung totoo man, isa kang hangal at lapastangan (Hope not because if it’s true, you are stupid and irreverent).        "
490,FAKE,#supertypoon (sic) #mawar Pray for guam. Powerful Category 5 Hurricane Michael tears a roof off of a building as the eyewall winds howl through a coastal town.        
491,FAKE,"If you look at anything that’s been successful, whether it’s looking at financial models or trying to prevent fake financials, trying to prevent those things from happening. It has always been the most successful ones included machines… Source: UNESCO, Is journalism in crisis? Interview with Rappler’s Executive Editor, Maria Ressa, April 4, 2017, watch from 0:49 to 1:06         "
492,FAKE,"We have a project to give away 200 houses and 50,000 pesos to 200 lucky families. not to patronize and to immediately report to prevent the spread of false information.       "
493,FAKE,apartment in the United States.         
494,FAKE,"PAGKAIN NGA WALA SILANG PAMBILI, BAKUNA PA KAYA. HUWAG MAG-INARTE KASI MAHIRAP LANG KAYO AT PABIGAT KAYO SA GOBYERNO. Kasalanan niyo kung hanggang ngayon mahirap pa rin kayo, sa gobyerno niyo lahat inaasa ang pangangailangan ninyo. BAWAL ANG MAG-INARTE SA PANAHON NG PANDEMIC.         "
495,FAKE,"effectively eliminates 99% of orthopedic problems USTH does not sell or endorse any products on its official Facebook page. The institution only promotes the hospital services and provides health teaching to the public,        "
496,FAKE,"Drug Suspek Na Estudyanteng Babae Ng Ateneo Pinaghubad At Pinatuwad Ng Mga Pulis (Female Ateneo student who is a drug suspect, ordered to strip and bend over by police)  PINATUWAD AT PINAHUBAD ng mga PULIS ang isang Babaeng Estudyante sa Ateneo na Suspek NILA sa DROGA (Police ordered one female Ateneo student suspected to be involved with drugs to strip and bend over) Suspek Sa Druga Na Isang CAR SH0W M0DEL Ang Sapilitan Pinaghubad At Pinatuwad Ng Mga Pulis. (Car show model who is a drug suspect, forcefully ordered to strip and bend over by police) TV Patrol News: Car show model na nahulihan ng hinihinalang ecstasy pinaghubad at pinatuwad’ ng mga pulis (caught with suspected ecstasy ordered to strip and bend over by police).      "
497,FAKE,"BREAKING NEWS: IATF has allowed Seniors to go anywhere they like during the GCQ as long as they are accompanied by their parents. Source: Jay Sonza, This is just one example…, May 4, 2020         "
498,FAKE,"Puro mga scammer (They’re all scammers),         "
499,FAKE,"…At sana sa Gaming Community magakaroon (sic) ng equality, Sana sa mga online games Hindi lang male at female ang mga character dapat may LGBTQ din po. ..at higit sa lahat sana magkaroon ng bakla o tomboy na hero sa ML (And I wish there would be equality in the gaming community. I hope there won’t only be male and female characters but LGBTQ as well… and most of all, I hope that there will be a gay or lesbian hero in ML).         "
500,FAKE,PILIPINAS FIGHTER JET BUMANAT NA (PHILIPPINES FIGHTER JET HAS GONE ALL OUT!)         
501,FAKE,"NPA (New People’s Army) recruiter,         "
502,FAKE,"With the opening of a new platform, BDO Unibank offers all residents of the Philippines an opportunity to earn extra money.         "
503,FAKE,Para saakin [sic] kailangan naka face shield din yung mga naka full face helmet kapag nagmo-motor.         
504,FAKE,"Some screenshots of GMA’s Eleksyon 2022 television coverage and results website have been edited and manipulated to feature false election results, and spread on social media by unscrupulous accounts, We call on everyone to refrain from spreading misinformation,        "
505,FAKE,’BBM HAWAK ANG GUINESS (sic) WORLD OF RECORD AS PHILIPPINES LONGEST MOTORCADE CARAVAN!’| ‘LAKAS NG NORTE’ (BBM holds Guiness world record on Philippines’ longest motorcade caravan! | Strength of the North).         
506,FAKE,"…and to be fair, I also wish they will use transgender names for our typhoons in the Philippines.         "
507,FAKE,"Don’t be scammed by FAKE ACCOUNTS using my face and name,         "
508,FAKE,"I have not issued any document to this effect. Any issuances, any decisions will be officially issued and communicated by the Commission on Elections,         "
509,FAKE,number one solution to gout problems         
510,FAKE,"Walang time pumila, ayaw ma – hassle at mapagod sa pagkuha ng V A L I D ID? Luma na ang yellow card at gusto ma palitan ng N E W GREEN WITH QR C O D E. UPGRADE NA! (No time to fall in line? Don’t want to be hassled and tired to get a valid ID? The yellow [TIN] card is now old and you want to replace it with a new green one with a QR code. Update now!)         "
